Index;date;Taux
I01408Y Index;06/10/2021;-0.06
I01409Y Index;06/10/2021;0.052
I01401Y Index;06/10/2021;-0.668
I01402Y Index;06/10/2021;-0.645
I01410Y Index;06/10/2021;0.155
I01403Y Index;06/10/2021;-0.583
I01404Y Index;06/10/2021;-0.476
I01415Y Index;06/10/2021;0.495
I01405Y Index;06/10/2021;-0.367
I01420Y Index;06/10/2021;0.712
I01430Y Index;06/10/2021;0.977
I01406Y Index;06/10/2021;-0.307
I01407Y Index;07/10/2021;-0.197
I01403M Index;07/10/2021;-0.75
I01408Y Index;07/10/2021;-0.071
I01406M Index;07/10/2021;-0.684
I01409Y Index;07/10/2021;0.042
I01410Y Index;07/10/2021;0.137
I01401Y Index;07/10/2021;-0.672
I01415Y Index;07/10/2021;0.489
I01402Y Index;07/10/2021;-0.656
I01403Y Index;07/10/2021;-0.598
I01420Y Index;07/10/2021;0.7
I01430Y Index;07/10/2021;0.971
I01404Y Index;07/10/2021;-0.492
I01405Y Index;07/10/2021;-0.383
I01406Y Index;07/10/2021;-0.325
I01407Y Index;08/10/2021;-0.163
I01403M Index;08/10/2021;-0.746
I01408Y Index;08/10/2021;-0.037
I01406M Index;08/10/2021;-0.683
I01409Y Index;08/10/2021;0.075
I01401Y Index;08/10/2021;-0.669
I01410Y Index;08/10/2021;0.176
I01402Y Index;08/10/2021;-0.643
I01415Y Index;08/10/2021;0.519
I01403Y Index;08/10/2021;-0.579
I01420Y Index;08/10/2021;0.726
I01404Y Index;08/10/2021;-0.468
I01430Y Index;08/10/2021;0.987
I01405Y Index;08/10/2021;-0.356
I01406Y Index;08/10/2021;-0.293
I01407Y Index;11/10/2021;-0.134
I01403M Index;11/10/2021;-0.733
I01408Y Index;11/10/2021;-0.011
I01406M Index;11/10/2021;-0.684
I01401Y Index;11/10/2021;-0.661
I01409Y Index;11/10/2021;0.102
I01402Y Index;11/10/2021;-0.628
I01410Y Index;11/10/2021;0.203
I01403Y Index;11/10/2021;-0.559
I01415Y Index;11/10/2021;0.543
I01404Y Index;11/10/2021;-0.444
I01420Y Index;11/10/2021;0.747
I01405Y Index;11/10/2021;-0.33
I01430Y Index;11/10/2021;1.003
I01406Y Index;11/10/2021;-0.268
I01407Y Index;12/10/2021;-0.111
I01403M Index;12/10/2021;-0.732
I01406M Index;12/10/2021;-0.684
I01408Y Index;12/10/2021;0.011
I01401Y Index;12/10/2021;-0.646
I01409Y Index;12/10/2021;0.122
I01410Y Index;12/10/2021;0.225
I01402Y Index;12/10/2021;-0.614
I01415Y Index;12/10/2021;0.568
I01403Y Index;12/10/2021;-0.537
I01420Y Index;12/10/2021;0.762
I01404Y Index;12/10/2021;-0.418
I01430Y Index;12/10/2021;1.021
I01405Y Index;12/10/2021;-0.304
I01406Y Index;12/10/2021;-0.243
I01403M Index;13/10/2021;-0.734
I01407Y Index;13/10/2021;-0.129
I01406M Index;13/10/2021;-0.682
I01408Y Index;13/10/2021;-0.014
I01401Y Index;13/10/2021;-0.652
I01409Y Index;13/10/2021;0.09
I01402Y Index;13/10/2021;-0.619
I01410Y Index;13/10/2021;0.193
I01403Y Index;13/10/2021;-0.544
I01415Y Index;13/10/2021;0.513
I01404Y Index;13/10/2021;-0.427
I01420Y Index;13/10/2021;0.705
I01405Y Index;13/10/2021;-0.315
I01430Y Index;13/10/2021;0.953
I01406Y Index;13/10/2021;-0.259
I01407Y Index;14/10/2021;-0.184
I01403M Index;14/10/2021;-0.731
I01408Y Index;14/10/2021;-0.075
I01406M Index;14/10/2021;-0.683
I01409Y Index;14/10/2021;0.031
I01401Y Index;14/10/2021;-0.656
I01410Y Index;14/10/2021;0.131
I01402Y Index;14/10/2021;-0.643
I01415Y Index;14/10/2021;0.451
I01403Y Index;14/10/2021;-0.58
I01420Y Index;14/10/2021;0.643
I01430Y Index;14/10/2021;0.892
I01404Y Index;14/10/2021;-0.469
I01405Y Index;14/10/2021;-0.358
I01406Y Index;14/10/2021;-0.312
I01407Y Index;15/10/2021;-0.162
I01403M Index;15/10/2021;-0.737
I01408Y Index;15/10/2021;-0.047
I01406M Index;15/10/2021;-0.674
I01409Y Index;15/10/2021;0.056
I01401Y Index;15/10/2021;-0.656
I01410Y Index;15/10/2021;0.155
I01402Y Index;15/10/2021;-0.637
I01415Y Index;15/10/2021;0.478
I01403Y Index;15/10/2021;-0.565
I01420Y Index;15/10/2021;0.67
I01404Y Index;15/10/2021;-0.449
I01430Y Index;15/10/2021;0.917
I01405Y Index;15/10/2021;-0.34
I01406Y Index;15/10/2021;-0.289
I01407Y Index;18/10/2021;-0.118
I01403M Index;18/10/2021;-0.725
I01408Y Index;18/10/2021;-0.009
I01406M Index;18/10/2021;-0.67
I01409Y Index;18/10/2021;0.089
I01401Y Index;18/10/2021;-0.635
I01410Y Index;18/10/2021;0.184
I01402Y Index;18/10/2021;-0.591
I01415Y Index;18/10/2021;0.481
I01403Y Index;18/10/2021;-0.509
I01404Y Index;18/10/2021;-0.392
I01420Y Index;18/10/2021;0.66
I01405Y Index;18/10/2021;-0.286
I01430Y Index;18/10/2021;0.891
I01406Y Index;18/10/2021;-0.239
I01403M Index;19/10/2021;-0.74
I01407Y Index;19/10/2021;-0.087
I01406M Index;19/10/2021;-0.678
I01408Y Index;19/10/2021;0.029
I01401Y Index;19/10/2021;-0.636
I01409Y Index;19/10/2021;0.125
I01402Y Index;19/10/2021;-0.586
I01410Y Index;19/10/2021;0.221
I01403Y Index;19/10/2021;-0.496
I01415Y Index;19/10/2021;0.529
I01404Y Index;19/10/2021;-0.373
I01420Y Index;19/10/2021;0.708
I01430Y Index;19/10/2021;0.944
I01405Y Index;19/10/2021;-0.264
I01406Y Index;19/10/2021;-0.212
I01407Y Index;20/10/2021;-0.115
I01408Y Index;20/10/2021;0
I01403M Index;20/10/2021;-0.737
I01409Y Index;20/10/2021;0.105
I01406M Index;20/10/2021;-0.68
I01410Y Index;20/10/2021;0.201
I01401Y Index;20/10/2021;-0.645
I01415Y Index;20/10/2021;0.508
I01402Y Index;20/10/2021;-0.618
I01420Y Index;20/10/2021;0.693
I01403Y Index;20/10/2021;-0.529
I01430Y Index;20/10/2021;0.932
I01404Y Index;20/10/2021;-0.407
I01405Y Index;20/10/2021;-0.299
I01406Y Index;20/10/2021;-0.244
I01407Y Index;21/10/2021;-0.087
I01408Y Index;21/10/2021;0.026
I01403M Index;21/10/2021;-0.735
I01409Y Index;21/10/2021;0.126
I01406M Index;21/10/2021;-0.683
I01410Y Index;21/10/2021;0.222
I01401Y Index;21/10/2021;-0.645
I01415Y Index;21/10/2021;0.515
I01402Y Index;21/10/2021;-0.6
I01420Y Index;21/10/2021;0.693
I01403Y Index;21/10/2021;-0.505
I01430Y Index;21/10/2021;0.922
I01404Y Index;21/10/2021;-0.378
I01405Y Index;21/10/2021;-0.267
I01406Y Index;21/10/2021;-0.214
I01407Y Index;22/10/2021;-0.08
I01403M Index;22/10/2021;-0.737
I01408Y Index;22/10/2021;0.029
I01406M Index;22/10/2021;-0.685
I01409Y Index;22/10/2021;0.129
I01401Y Index;22/10/2021;-0.641
I01410Y Index;22/10/2021;0.223
I01402Y Index;22/10/2021;-0.595
I01415Y Index;22/10/2021;0.509
I01420Y Index;22/10/2021;0.682
I01403Y Index;22/10/2021;-0.497
I01430Y Index;22/10/2021;0.904
I01404Y Index;22/10/2021;-0.368
I01405Y Index;22/10/2021;-0.255
I01406Y Index;22/10/2021;-0.206
I01407Y Index;25/10/2021;-0.101
I01403M Index;25/10/2021;-0.741
I01408Y Index;25/10/2021;0.013
I01406M Index;25/10/2021;-0.689
I01401Y Index;25/10/2021;-0.645
I01409Y Index;25/10/2021;0.116
I01402Y Index;25/10/2021;-0.616
I01410Y Index;25/10/2021;0.212
I01403Y Index;25/10/2021;-0.523
I01415Y Index;25/10/2021;0.509
I01404Y Index;25/10/2021;-0.394
I01420Y Index;25/10/2021;0.691
I01430Y Index;25/10/2021;0.92
I01405Y Index;25/10/2021;-0.282
I01406Y Index;25/10/2021;-0.231
I01403M Index;26/10/2021;-0.745
I01407Y Index;26/10/2021;-0.096
I01406M Index;26/10/2021;-0.694
I01408Y Index;26/10/2021;0.016
I01401Y Index;26/10/2021;-0.652
I01409Y Index;26/10/2021;0.117
I01402Y Index;26/10/2021;-0.609
I01410Y Index;26/10/2021;0.212
I01415Y Index;26/10/2021;0.508
I01403Y Index;26/10/2021;-0.512
I01420Y Index;26/10/2021;0.685
I01404Y Index;26/10/2021;-0.382
I01430Y Index;26/10/2021;0.914
I01405Y Index;26/10/2021;-0.271
I01406Y Index;26/10/2021;-0.225
I01403M Index;27/10/2021;-0.767
I01407Y Index;27/10/2021;-0.138
I01406M Index;27/10/2021;-0.694
I01408Y Index;27/10/2021;-0.029
I01409Y Index;27/10/2021;0.063
I01401Y Index;27/10/2021;-0.657
I01410Y Index;27/10/2021;0.156
I01402Y Index;27/10/2021;-0.609
I01415Y Index;27/10/2021;0.439
I01403Y Index;27/10/2021;-0.52
I01420Y Index;27/10/2021;0.614
I01404Y Index;27/10/2021;-0.401
I01430Y Index;27/10/2021;0.83
I01405Y Index;27/10/2021;-0.299
I01406Y Index;27/10/2021;-0.259
I01407Y Index;28/10/2021;-0.098
I01408Y Index;28/10/2021;0.006
I01409Y Index;28/10/2021;0.113
I01410Y Index;28/10/2021;0.203
I01415Y Index;28/10/2021;0.475
I01420Y Index;28/10/2021;0.645
I01430Y Index;28/10/2021;0.852
I01403M Index;28/10/2021;-0.765
I01406M Index;28/10/2021;-0.689
I01401Y Index;28/10/2021;-0.651
I01402Y Index;28/10/2021;-0.578
I01403Y Index;28/10/2021;-0.482
I01404Y Index;28/10/2021;-0.36
I01405Y Index;28/10/2021;-0.253
I01406Y Index;28/10/2021;-0.217
I01407Y Index;29/10/2021;-0.023
I01403M Index;29/10/2021;-0.763
I01408Y Index;29/10/2021;0.075
I01406M Index;29/10/2021;-0.693
I01401Y Index;29/10/2021;-0.646
I01409Y Index;29/10/2021;0.171
I01410Y Index;29/10/2021;0.261
I01402Y Index;29/10/2021;-0.536
I01415Y Index;29/10/2021;0.517
I01403Y Index;29/10/2021;-0.43
I01404Y Index;29/10/2021;-0.303
I01420Y Index;29/10/2021;0.669
I01405Y Index;29/10/2021;-0.195
I01430Y Index;29/10/2021;0.853
I01406Y Index;29/10/2021;-0.146
I01403M Index;01/11/2021;-0.761
I01406M Index;01/11/2021;-0.695
I01401Y Index;01/11/2021;-0.645
I01402Y Index;01/11/2021;-0.547
I01403Y Index;01/11/2021;-0.442
I01404Y Index;01/11/2021;-0.315
I01405Y Index;01/11/2021;-0.208
I01406Y Index;01/11/2021;-0.163
I01407Y Index;01/11/2021;-0.034
I01408Y Index;01/11/2021;0.075
I01409Y Index;01/11/2021;0.172
I01410Y Index;01/11/2021;0.265
I01415Y Index;01/11/2021;0.518
I01420Y Index;01/11/2021;0.673
I01430Y Index;01/11/2021;0.861
I01403M Index;02/11/2021;-0.798
I01407Y Index;02/11/2021;-0.12
I01406M Index;02/11/2021;-0.698
I01408Y Index;02/11/2021;-0.015
I01409Y Index;02/11/2021;0.081
I01410Y Index;02/11/2021;0.244
I01401Y Index;02/11/2021;-0.662
I01415Y Index;02/11/2021;0.459
I01402Y Index;02/11/2021;-0.609
I01420Y Index;02/11/2021;0.634
I01403Y Index;02/11/2021;-0.517
I01430Y Index;02/11/2021;0.849
I01404Y Index;02/11/2021;-0.395
I01405Y Index;02/11/2021;-0.292
I01406Y Index;02/11/2021;-0.252
I01407Y Index;03/11/2021;-0.125
I01403M Index;03/11/2021;-0.774
I01406M Index;03/11/2021;-0.693
I01408Y Index;03/11/2021;-0.02
I01401Y Index;03/11/2021;-0.665
I01409Y Index;03/11/2021;0.077
I01410Y Index;03/11/2021;0.172
I01402Y Index;03/11/2021;-0.604
I01415Y Index;03/11/2021;0.445
I01403Y Index;03/11/2021;-0.512
I01420Y Index;03/11/2021;0.615
I01404Y Index;03/11/2021;-0.394
I01430Y Index;03/11/2021;0.825
I01405Y Index;03/11/2021;-0.294
I01406Y Index;03/11/2021;-0.258
I01407Y Index;04/11/2021;-0.21
I01403M Index;04/11/2021;-0.773
I01408Y Index;04/11/2021;-0.092
I01406M Index;04/11/2021;-0.703
I01409Y Index;04/11/2021;0.01
I01401Y Index;04/11/2021;-0.694
I01410Y Index;04/11/2021;0.108
I01402Y Index;04/11/2021;-0.688
I01415Y Index;04/11/2021;0.418
I01403Y Index;04/11/2021;-0.6
I01404Y Index;04/11/2021;-0.483
I01420Y Index;04/11/2021;0.6
I01405Y Index;04/11/2021;-0.385
I01430Y Index;04/11/2021;0.828
I01406Y Index;04/11/2021;-0.339
I01407Y Index;05/11/2021;-0.252
I01403M Index;05/11/2021;-0.77
I01406M Index;05/11/2021;-0.701
I01408Y Index;05/11/2021;-0.139
I01401Y Index;05/11/2021;-0.701
I01409Y Index;05/11/2021;-0.044
I01410Y Index;05/11/2021;0.054
I01402Y Index;05/11/2021;-0.696
I01403Y Index;05/11/2021;-0.611
I01415Y Index;05/11/2021;0.353
I01404Y Index;05/11/2021;-0.501
I01420Y Index;05/11/2021;0.527
I01405Y Index;05/11/2021;-0.41
I01430Y Index;05/11/2021;0.747
I01406Y Index;05/11/2021;-0.376
I01407Y Index;08/11/2021;-0.237
I01403M Index;08/11/2021;-0.786
I01408Y Index;08/11/2021;-0.122
I01406M Index;08/11/2021;-0.737
I01401Y Index;08/11/2021;-0.727
I01409Y Index;08/11/2021;-0.023
I01402Y Index;08/11/2021;-0.688
I01410Y Index;08/11/2021;0.064
I01415Y Index;08/11/2021;0.397
I01403Y Index;08/11/2021;-0.596
I01404Y Index;08/11/2021;-0.484
I01420Y Index;08/11/2021;0.578
I01405Y Index;08/11/2021;-0.394
I01430Y Index;08/11/2021;0.805
I01406Y Index;08/11/2021;-0.362
I01407Y Index;09/11/2021;-0.266
I01403M Index;09/11/2021;-0.803
I01408Y Index;09/11/2021;-0.154
I01406M Index;09/11/2021;-0.755
I01409Y Index;09/11/2021;-0.061
I01401Y Index;09/11/2021;-0.752
I01410Y Index;09/11/2021;0.038
I01402Y Index;09/11/2021;-0.709
I01415Y Index;09/11/2021;0.33
I01403Y Index;09/11/2021;-0.62
I01420Y Index;09/11/2021;0.503
I01404Y Index;09/11/2021;-0.509
I01430Y Index;09/11/2021;0.72
I01405Y Index;09/11/2021;-0.421
I01406Y Index;09/11/2021;-0.388
I01407Y Index;10/11/2021;-0.202
I01403M Index;10/11/2021;-0.809
I01408Y Index;10/11/2021;-0.09
I01406M Index;10/11/2021;-0.769
I01401Y Index;10/11/2021;-0.757
I01409Y Index;10/11/2021;0.003
I01402Y Index;10/11/2021;-0.702
I01410Y Index;10/11/2021;0.104
I01403Y Index;10/11/2021;-0.586
I01415Y Index;10/11/2021;0.387
I01404Y Index;10/11/2021;-0.458
I01420Y Index;10/11/2021;0.563
I01430Y Index;10/11/2021;0.786
I01405Y Index;10/11/2021;-0.359
I01406Y Index;10/11/2021;-0.324
I01407Y Index;11/11/2021;-0.185
I01403M Index;11/11/2021;-0.818
I01406M Index;11/11/2021;-0.774
I01408Y Index;11/11/2021;-0.073
I01409Y Index;11/11/2021;0.018
I01401Y Index;11/11/2021;-0.762
I01410Y Index;11/11/2021;0.12
I01402Y Index;11/11/2021;-0.683
I01415Y Index;11/11/2021;0.397
I01403Y Index;11/11/2021;-0.57
I01420Y Index;11/11/2021;0.57
I01404Y Index;11/11/2021;-0.442
I01430Y Index;11/11/2021;0.798
I01405Y Index;11/11/2021;-0.341
I01406Y Index;11/11/2021;-0.307
I01407Y Index;12/11/2021;-0.218
I01403M Index;12/11/2021;-0.818
I01408Y Index;12/11/2021;-0.106
I01406M Index;12/11/2021;-0.78
I01401Y Index;12/11/2021;-0.766
I01409Y Index;12/11/2021;-0.011
I01402Y Index;12/11/2021;-0.716
I01410Y Index;12/11/2021;0.093
I01415Y Index;12/11/2021;0.376
I01403Y Index;12/11/2021;-0.608
I01420Y Index;12/11/2021;0.556
I01404Y Index;12/11/2021;-0.481
I01405Y Index;12/11/2021;-0.378
I01430Y Index;12/11/2021;0.786
I01406Y Index;12/11/2021;-0.345
I01403M Index;15/11/2021;-0.869
I01407Y Index;15/11/2021;-0.205
I01406M Index;15/11/2021;-0.786
I01408Y Index;15/11/2021;-0.094
I01401Y Index;15/11/2021;-0.759
I01409Y Index;15/11/2021;0.002
I01410Y Index;15/11/2021;0.107
I01402Y Index;15/11/2021;-0.687
I01415Y Index;15/11/2021;0.4
I01403Y Index;15/11/2021;-0.583
I01404Y Index;15/11/2021;-0.462
I01420Y Index;15/11/2021;0.586
I01405Y Index;15/11/2021;-0.362
I01430Y Index;15/11/2021;0.806
I01406Y Index;15/11/2021;-0.326
I01407Y Index;16/11/2021;-0.215
I01403M Index;16/11/2021;-0.904
I01408Y Index;16/11/2021;-0.103
I01406M Index;16/11/2021;-0.792
I01409Y Index;16/11/2021;-0.003
I01401Y Index;16/11/2021;-0.77
I01410Y Index;16/11/2021;0.105
I01415Y Index;16/11/2021;0.405
I01402Y Index;16/11/2021;-0.72
I01403Y Index;16/11/2021;-0.607
I01420Y Index;16/11/2021;0.59
I01404Y Index;16/11/2021;-0.48
I01430Y Index;16/11/2021;0.825
I01405Y Index;16/11/2021;-0.38
I01406Y Index;16/11/2021;-0.342
I01403M Index;17/11/2021;-0.915
I01407Y Index;17/11/2021;-0.212
I01408Y Index;17/11/2021;-0.1
I01406M Index;17/11/2021;-0.794
I01401Y Index;17/11/2021;-0.765
I01409Y Index;17/11/2021;-0.001
I01402Y Index;17/11/2021;-0.713
I01410Y Index;17/11/2021;0.106
I01403Y Index;17/11/2021;-0.605
I01415Y Index;17/11/2021;0.412
I01404Y Index;17/11/2021;-0.479
I01420Y Index;17/11/2021;0.596
I01405Y Index;17/11/2021;-0.379
I01430Y Index;17/11/2021;0.836
I01406Y Index;17/11/2021;-0.339
I01403M Index;18/11/2021;-0.896
I01407Y Index;18/11/2021;-0.249
I01406M Index;18/11/2021;-0.789
I01408Y Index;18/11/2021;-0.136
I01401Y Index;18/11/2021;-0.765
I01409Y Index;18/11/2021;-0.044
I01410Y Index;18/11/2021;0.065
I01402Y Index;18/11/2021;-0.727
I01415Y Index;18/11/2021;0.367
I01403Y Index;18/11/2021;-0.63
I01420Y Index;18/11/2021;0.546
I01404Y Index;18/11/2021;-0.508
I01405Y Index;18/11/2021;-0.409
I01430Y Index;18/11/2021;0.786
I01406Y Index;18/11/2021;-0.374
I01407Y Index;19/11/2021;-0.305
I01403M Index;19/11/2021;-0.913
I01408Y Index;19/11/2021;-0.199
I01406M Index;19/11/2021;-0.807
I01401Y Index;19/11/2021;-0.773
I01409Y Index;19/11/2021;-0.109
I01410Y Index;19/11/2021;0
I01402Y Index;19/11/2021;-0.749
I01415Y Index;19/11/2021;0.314
I01403Y Index;19/11/2021;-0.669
I01420Y Index;19/11/2021;0.498
I01404Y Index;19/11/2021;-0.554
I01430Y Index;19/11/2021;0.745
I01405Y Index;19/11/2021;-0.459
I01406Y Index;19/11/2021;-0.424
I01407Y Index;22/11/2021;-0.256
I01403M Index;22/11/2021;-0.96
I01408Y Index;22/11/2021;-0.151
I01406M Index;22/11/2021;-0.83
I01409Y Index;22/11/2021;-0.059
I01401Y Index;22/11/2021;-0.767
I01410Y Index;22/11/2021;0.032
I01402Y Index;22/11/2021;-0.728
I01415Y Index;22/11/2021;0.365
I01403Y Index;22/11/2021;-0.634
I01420Y Index;22/11/2021;0.555
I01404Y Index;22/11/2021;-0.51
I01430Y Index;22/11/2021;0.799
I01405Y Index;22/11/2021;-0.41
I01406Y Index;22/11/2021;-0.377
I01403M Index;23/11/2021;-0.958
I01407Y Index;23/11/2021;-0.194
I01406M Index;23/11/2021;-0.858
I01408Y Index;23/11/2021;-0.083
I01409Y Index;23/11/2021;0.013
I01401Y Index;23/11/2021;-0.767
I01410Y Index;23/11/2021;0.125
I01402Y Index;23/11/2021;-0.721
I01415Y Index;23/11/2021;0.453
I01403Y Index;23/11/2021;-0.603
I01420Y Index;23/11/2021;0.639
I01404Y Index;23/11/2021;-0.468
I01430Y Index;23/11/2021;0.881
I01405Y Index;23/11/2021;-0.363
I01406Y Index;23/11/2021;-0.311
I01403M Index;24/11/2021;-0.959
I01407Y Index;24/11/2021;-0.187
I01408Y Index;24/11/2021;-0.073
I01406M Index;24/11/2021;-0.867
I01401Y Index;24/11/2021;-0.782
I01409Y Index;24/11/2021;0.027
I01402Y Index;24/11/2021;-0.728
I01410Y Index;24/11/2021;0.136
I01403Y Index;24/11/2021;-0.607
I01415Y Index;24/11/2021;0.458
I01404Y Index;24/11/2021;-0.468
I01420Y Index;24/11/2021;0.649
I01405Y Index;24/11/2021;-0.359
I01430Y Index;24/11/2021;0.891
I01406Y Index;24/11/2021;-0.308
I01403M Index;25/11/2021;-0.953
I01407Y Index;25/11/2021;-0.204
I01406M Index;25/11/2021;-0.864
I01408Y Index;25/11/2021;-0.092
I01401Y Index;25/11/2021;-0.783
I01409Y Index;25/11/2021;0.004
I01410Y Index;25/11/2021;0.112
I01402Y Index;25/11/2021;-0.717
I01415Y Index;25/11/2021;0.432
I01403Y Index;25/11/2021;-0.607
I01420Y Index;25/11/2021;0.619
I01404Y Index;25/11/2021;-0.475
I01430Y Index;25/11/2021;0.85
I01405Y Index;25/11/2021;-0.371
I01406Y Index;25/11/2021;-0.321
I01407Y Index;26/11/2021;-0.278
I01403M Index;26/11/2021;-0.955
I01408Y Index;26/11/2021;-0.17
I01406M Index;26/11/2021;-0.865
I01409Y Index;26/11/2021;-0.07
I01401Y Index;26/11/2021;-0.784
I01410Y Index;26/11/2021;0.032
I01402Y Index;26/11/2021;-0.728
I01415Y Index;26/11/2021;0.358
I01403Y Index;26/11/2021;-0.646
I01420Y Index;26/11/2021;0.551
I01404Y Index;26/11/2021;-0.533
I01430Y Index;26/11/2021;0.787
I01405Y Index;26/11/2021;-0.439
I01406Y Index;26/11/2021;-0.4
I01403M Index;29/11/2021;-0.953
I01406M Index;29/11/2021;-0.85
I01401Y Index;29/11/2021;-0.794
I01402Y Index;29/11/2021;-0.716
I01403Y Index;29/11/2021;-0.636
I01404Y Index;29/11/2021;-0.521
I01405Y Index;29/11/2021;-0.426
I01406Y Index;29/11/2021;-0.39
I01407Y Index;29/11/2021;-0.266
I01408Y Index;29/11/2021;-0.159
I01409Y Index;29/11/2021;-0.061
I01410Y Index;29/11/2021;0.043
I01415Y Index;29/11/2021;0.365
I01420Y Index;29/11/2021;0.554
I01430Y Index;29/11/2021;0.776
I01403M Index;30/11/2021;-0.957
I01406M Index;30/11/2021;-0.859
I01407Y Index;30/11/2021;-0.279
I01401Y Index;30/11/2021;-0.8
I01408Y Index;30/11/2021;-0.18
I01402Y Index;30/11/2021;-0.712
I01409Y Index;30/11/2021;-0.086
I01403Y Index;30/11/2021;-0.635
I01410Y Index;30/11/2021;0.009
I01404Y Index;30/11/2021;-0.52
I01415Y Index;30/11/2021;0.312
I01405Y Index;30/11/2021;-0.425
I01420Y Index;30/11/2021;0.491
I01406Y Index;30/11/2021;-0.4
I01430Y Index;30/11/2021;0.697
I01403M Index;01/12/2021;-0.952
I01407Y Index;01/12/2021;-0.259
I01406M Index;01/12/2021;-0.857
I01408Y Index;01/12/2021;-0.162
I01401Y Index;01/12/2021;-0.798
I01402Y Index;01/12/2021;-0.68
I01409Y Index;01/12/2021;-0.074
I01403Y Index;01/12/2021;-0.601
I01410Y Index;01/12/2021;0.019
I01415Y Index;01/12/2021;0.325
I01404Y Index;01/12/2021;-0.488
I01420Y Index;01/12/2021;0.497
I01405Y Index;01/12/2021;-0.395
I01430Y Index;01/12/2021;0.701
I01406Y Index;01/12/2021;-0.362
I01407Y Index;02/12/2021;-0.3
I01403M Index;02/12/2021;-0.957
I01408Y Index;02/12/2021;-0.199
I01406M Index;02/12/2021;-0.856
I01401Y Index;02/12/2021;-0.847
I01409Y Index;02/12/2021;-0.11
I01402Y Index;02/12/2021;-0.706
I01410Y Index;02/12/2021;0.019
I01415Y Index;02/12/2021;0.289
I01403Y Index;02/12/2021;-0.633
I01420Y Index;02/12/2021;0.47
I01404Y Index;02/12/2021;-0.525
I01430Y Index;02/12/2021;0.677
I01405Y Index;02/12/2021;-0.436
I01406Y Index;02/12/2021;-0.409
I01407Y Index;03/12/2021;-0.313
I01403M Index;03/12/2021;-0.896
I01408Y Index;03/12/2021;-0.213
I01406M Index;03/12/2021;-0.817
I01409Y Index;03/12/2021;-0.123
I01401Y Index;03/12/2021;-0.83
I01410Y Index;03/12/2021;-0.033
I01402Y Index;03/12/2021;-0.711
I01415Y Index;03/12/2021;0.274
I01420Y Index;03/12/2021;0.45
I01403Y Index;03/12/2021;-0.626
I01430Y Index;03/12/2021;0.658
I01404Y Index;03/12/2021;-0.523
I01405Y Index;03/12/2021;-0.443
I01406Y Index;03/12/2021;-0.42
I01403M Index;06/12/2021;-0.927
I01407Y Index;06/12/2021;-0.314
I01406M Index;06/12/2021;-0.82
I01408Y Index;06/12/2021;-0.217
I01401Y Index;06/12/2021;-0.838
I01409Y Index;06/12/2021;-0.123
I01410Y Index;06/12/2021;-0.034
I01402Y Index;06/12/2021;-0.707
I01415Y Index;06/12/2021;0.273
I01403Y Index;06/12/2021;-0.62
I01404Y Index;06/12/2021;-0.518
I01420Y Index;06/12/2021;0.454
I01430Y Index;06/12/2021;0.662
I01405Y Index;06/12/2021;-0.44
I01406Y Index;06/12/2021;-0.422
I01407Y Index;07/12/2021;-0.305
I01408Y Index;07/12/2021;-0.209
I01403M Index;07/12/2021;-0.92
I01409Y Index;07/12/2021;-0.114
I01406M Index;07/12/2021;-0.823
I01410Y Index;07/12/2021;-0.025
I01401Y Index;07/12/2021;-0.792
I01415Y Index;07/12/2021;0.27
I01402Y Index;07/12/2021;-0.688
I01420Y Index;07/12/2021;0.45
I01403Y Index;07/12/2021;-0.596
